,Entrez gene ID,Ensembl gene ID,Ensembl transcript ID,Transcript type,Predicted SL,Experimental evidences on SLs,Lee2017 Evidence,Shekari2017 Evidence
1782,6390,ENSG00000117118,ENST00000375499,PT (PRINCIPAL:1),m,Yes,Inner Mitochondrial Membrane,H (rep1)
1783,31,ENSG00000278540,ENST00000614428,PT (PRINCIPAL:1),c,Yes,,C (rep1)
1784,1789,ENSG00000088305,ENST00000353855,NPT,n,,,C (rep1)
1785,5294,ENSG00000105851,ENST00000496166,PT (PRINCIPAL:1),c,,,CM (rep3)
1786,8974,ENSG00000072682,ENST00000453286,NPT,r,Yes,,
1787,8974,ENSG00000072682,ENST00000395164,NPT,r,Yes,,
1788,10201,ENSG00000172113,ENST00000447314,NPT,n,,,
1789,51205,ENSG00000162836,ENST00000487562,NPT,m,,,
1790,51292,ENSG00000100938,ENST00000420554,NPT,m,,,
1791,5208,ENSG00000123836,ENST00000367080,PT (PRINCIPAL:1),n,Yes,,
1792,9514,ENSG00000128242,ENST00000452827,NPT,l,,,
1793,129807,ENSG00000204099,ENST00000325935,NPT,m,,,
1794,3612,ENSG00000133731,ENST00000523942,NPT,c,,,C (rep3)
1795,79966,ENSG00000145284,ENST00000319540,PT (PRINCIPAL:1),r,,,
1796,10724,ENSG00000198408,ENST00000429860,NPT,c,Yes,,
1797,3074,ENSG00000049860,ENST00000513336,NPT,c,,,
1798,3990,ENSG00000166035,ENST00000414170,NPT,r,,,
1799,1491,ENSG00000116761,ENST00000411986,NPT,c,,,
1800,3420,ENSG00000101365,ENST00000380851,PT (ALTERNATIVE:1),m,Yes,Inner Mitochondrial Membrane,CM (rep1)
1801,4259,ENSG00000143198,ENST00000367885,NPT,m,,,CM (rep1)
1802,4259,ENSG00000143198,ENST00000367884,PT (PRINCIPAL:1),r,,,CM (rep1)
1803,4259,ENSG00000143198,ENST00000367883,NPT,m,,,CM (rep1)
1804,4259,ENSG00000143198,ENST00000367889,PT (PRINCIPAL:1),r,,,CM (rep1)
1805,4259,ENSG00000143198,ENST00000367888,NPT,m,,,CM (rep1)
1806,8527,ENSG00000077044,ENST00000264057,PT (PRINCIPAL:3),n,,,
1807,51166,ENSG00000109576,ENST00000515480,PT (PRINCIPAL:3),m,,,
1808,52,ENSG00000143727,ENST00000405233,NPT,c,Yes,,C (rep1)
1809,80168,ENSG00000166391,ENST00000198801,PT (PRINCIPAL:1),r,,,
1810,1375,ENSG00000205560,ENST00000405237,PT (PRINCIPAL:1),c,,,
1811,26275,ENSG00000198130,ENST00000409934,NPT,n,,,M (rep3)
1812,8898,ENSG00000087053,ENST00000352297,NPT,n,,,
1813,54480,ENSG00000033100,ENST00000035307,PT (PRINCIPAL:1),r,,,
1814,79017,ENSG00000006625,ENST00000275428,PT (PRINCIPAL:1),c,,,
1815,6120,ENSG00000197713,ENST00000445268,NPT,c,,,
1816,259230,ENSG00000198964,ENST00000361543,NPT,r,,,
1817,1841,ENSG00000168393,ENST00000445261,NPT,c,,Inner Mitochondrial Membrane,
1818,6718,ENSG00000122787,ENST00000411726,NPT,c,Yes,,
1819,3145,ENSG00000256269,ENST00000442944,NPT,m,,,C (rep1)
1820,7264,ENSG00000104522,ENST00000533817,NPT,c,Yes,,C (rep3)
1821,8985,ENSG00000106397,ENST00000223127,PT (PRINCIPAL:2),l,,,
1822,3988,ENSG00000107798,ENST00000428800,NPT,l,,,
1823,51102,ENSG00000116353,ENST00000263702,PT (PRINCIPAL:1),m,Yes,Inner Mitochondrial Membrane,
1824,114971,ENSG00000110536,ENST00000326656,NPT,m,Yes,,CM (rep1)
1825,122970,ENSG00000177465,ENST00000326303,PT (PRINCIPAL:1),c,,,
1826,3939,ENSG00000134333,ENST00000396222,NPT,c,Yes,,C (rep1)
1827,79814,ENSG00000116771,ENST00000375826,PT (PRINCIPAL:1),m,,,
1828,1312,ENSG00000093010,ENST00000403184,NPT,r,Yes,,
1829,9651,ENSG00000149527,ENST00000378486,PT (PRINCIPAL:1),x,,,
1830,11343,ENSG00000074416,ENST00000453507,NPT,c,,,
1831,3163,ENSG00000103415,ENST00000398595,PT (PRINCIPAL:1),c,Yes,,CM (rep1)
1832,47,ENSG00000131473,ENST00000352035,PT (PRINCIPAL:3),c,Yes,,C (rep1)
1833,2585,ENSG00000156958,ENST00000544523,NPT,c,Yes,,
1834,53947,ENSG00000128274,ENST00000249005,PT (PRINCIPAL:1),m,Yes,,
1835,2879,ENSG00000167468,ENST00000616066,PT (ALTERNATIVE:1),m,Yes,,H (rep1)
1836,64816,ENSG00000021461,ENST00000312017,NPT,r,,,
1837,7084,ENSG00000166548,ENST00000527284,PT (ALTERNATIVE:2),c,,,
1838,65263,ENSG00000104524,ENST00000220966,PT (PRINCIPAL:2),n,,,
1839,231,ENSG00000085662,ENST00000285930,PT (PRINCIPAL:1),c,Yes,,C (rep3)
1840,60490,ENSG00000138621,ENST00000567336,NPT,m,,,
1841,4247,ENSG00000168282,ENST00000305386,PT (PRINCIPAL:1),g,Yes,,
1842,1609,ENSG00000145214,ENST00000273814,PT (PRINCIPAL:2),n,,,
1843,6916,ENSG00000059377,ENST00000416849,NPT,r,,,
1844,224,ENSG00000072210,ENST00000395575,PT (PRINCIPAL:3),c,,,CM (rep1)
1845,6818,ENSG00000261052,ENST00000338971,PT (PRINCIPAL:2),c,,,
1846,10610,ENSG00000070731,ENST00000225276,PT (PRINCIPAL:1),l,,,
1847,4353,ENSG00000005381,ENST00000225275,PT (PRINCIPAL:1),r,,,
1848,53947,ENSG00000128274,ENST00000401850,PT (PRINCIPAL:1),m,Yes,,
1849,1609,ENSG00000145214,ENST00000509465,PT (ALTERNATIVE:2),m,,,
1850,5288,ENSG00000139144,ENST00000433979,PT (PRINCIPAL:1),n,,,
1851,56922,ENSG00000078070,ENST00000265594,PT (PRINCIPAL:1),m,Yes,,CM (rep1)
1852,64841,ENSG00000100522,ENST00000557604,NPT,c,,,
1853,9453,ENSG00000152904,ENST00000471812,NPT,c,,,
1854,501,ENSG00000164904,ENST00000637272,PT (ALTERNATIVE:1),m,Yes,Inner Mitochondrial Membrane,C (rep1)
1855,410,ENSG00000100299,ENST00000453344,NPT,n,,,
1856,3176,ENSG00000150540,ENST00000410115,PT (PRINCIPAL:1),c,,,
1857,5352,ENSG00000152952,ENST00000461497,NPT,m,,,
1858,5158,ENSG00000133256,ENST00000461490,NPT,c,Yes,,
1859,80347,ENSG00000068120,ENST00000590958,NPT,m,,,N (rep1)
1860,114805,ENSG00000144278,ENST00000409237,NPT,g,,,L (rep2)
1861,8566,ENSG00000160209,ENST00000467908,NPT,c,,,N (rep2)
1862,5631,ENSG00000147224,ENST00000372418,NPT,c,Yes,,C (rep1)
1863,5631,ENSG00000147224,ENST00000372419,NPT,c,Yes,,
1864,5151,ENSG00000073417,ENST00000339708,PT (ALTERNATIVE:2),c,,,
1865,2548,ENSG00000171298,ENST00000390015,PT (PRINCIPAL:1),l,,,
1866,11332,ENSG00000097021,ENST00000377842,PT (ALTERNATIVE:2),c,Yes,,C (rep1)
1867,5264,ENSG00000107537,ENST00000453759,NPT,c,,,
1868,2877,ENSG00000176153,ENST00000389614,PT (PRINCIPAL:2),c,Yes,,
1869,427,ENSG00000104763,ENST00000636577,NPT,r,,,
1870,59272,ENSG00000130234,ENST00000252519,PT (PRINCIPAL:1),x,,,
1871,230,ENSG00000109107,ENST00000435638,NPT,c,Yes,,C (rep1)
1872,51380,ENSG00000139631,ENST00000379850,NPT,m,,,
1873,1120,ENSG00000100288,ENST00000406938,PT (PRINCIPAL:1),n,,,
1874,6303,ENSG00000130066,ENST00000379270,PT (PRINCIPAL:1),c,,,
1875,8972,ENSG00000257335,ENST00000620571,NPT,g,,,
1876,4351,ENSG00000178802,ENST00000564003,NPT,c,Yes,,
1877,6241,ENSG00000171848,ENST00000615152,NPT,m,,,C (rep1)
1878,51086,ENSG00000116783,ENST00000525480,NPT,n,,,
1879,9468,ENSG00000102230,ENST00000379145,NPT,n,,,
1880,9468,ENSG00000102230,ENST00000379144,PT (PRINCIPAL:1),n,,,
1881,26301,ENSG00000148288,ENST00000372040,PT (PRINCIPAL:1),r,,,
1882,57134,ENSG00000117643,ENST00000611903,NPT,c,,,
1883,441024,ENSG00000163738,ENST00000433372,NPT,c,,,
1884,6120,ENSG00000197713,ENST00000408981,NPT,c,,,
1885,5305,ENSG00000150867,ENST00000545335,NPT,c,Yes,,L (rep1)
1886,3081,ENSG00000113924,ENST00000494453,NPT,c,,,
1887,247,ENSG00000179593,ENST00000573359,NPT,n,,,
1888,9245,ENSG00000140297,ENST00000396065,PT (PRINCIPAL:1),m,,,
1889,5106,ENSG00000100889,ENST00000558096,NPT,c,,,C (rep1)
1890,23057,ENSG00000157064,ENST00000287713,PT (PRINCIPAL:1),n,,,
1891,1606,ENSG00000065357,ENST00000331886,PT (PRINCIPAL:1),c,,,
1892,2877,ENSG00000176153,ENST00000557049,NPT,c,Yes,,
1893,3156,ENSG00000113161,ENST00000287936,PT (PRINCIPAL:1),r,,,
1894,1789,ENSG00000088305,ENST00000348286,NPT,n,,,C (rep1)
1895,137964,ENSG00000158669,ENST00000396987,PT (PRINCIPAL:1),r,,,
1896,55349,ENSG00000016391,ENST00000315251,PT (PRINCIPAL:1),m,,,CM (rep2)
1897,11320,ENSG00000071073,ENST00000393487,PT (PRINCIPAL:1),m,,,
1898,10935,ENSG00000165672,ENST00000298510,PT (PRINCIPAL:1),m,,Inner Mitochondrial Membrane,C (rep1)
1899,9807,ENSG00000176095,ENST00000613416,PT (PRINCIPAL:1),n,Yes,,
1900,2879,ENSG00000167468,ENST00000354171,PT (PRINCIPAL:2),m,Yes,,H (rep1)
1901,4128,ENSG00000189221,ENST00000338702,PT (PRINCIPAL:1),c,,,CM (rep1)
1902,57026,ENSG00000241360,ENST00000215904,PT (PRINCIPAL:1),c,,,
1903,10449,ENSG00000167315,ENST00000285093,PT (PRINCIPAL:2),m,Yes,,C (rep1)
1904,55217,ENSG00000185973,ENST00000334398,PT (PRINCIPAL:1),m,Yes,Inner Mitochondrial Membrane,
1905,5034,ENSG00000185624,ENST00000576541,NPT,r,Yes,,C (rep3)
1906,6470,ENSG00000176974,ENST00000316694,PT (PRINCIPAL:1),n,Yes,,C (rep3)
1907,635,ENSG00000145692,ENST00000524080,NPT,c,Yes,,
1908,4258,ENSG00000085871,ENST00000616265,PT (PRINCIPAL:1),r,,,
1909,26,ENSG00000002726,ENST00000493429,PT (PRINCIPAL:1),c,,,
1910,8898,ENSG00000087053,ENST00000346299,PT (PRINCIPAL:1),n,,,
1911,7366,ENSG00000196620,ENST00000338206,PT (PRINCIPAL:1),x,,,
1912,6120,ENSG00000197713,ENST00000354506,NPT,c,,,
1913,22928,ENSG00000179918,ENST00000478753,PT (PRINCIPAL:1),c,,,
1914,11238,ENSG00000169239,ENST00000454127,PT (PRINCIPAL:1),m,Yes,,
1915,2987,ENSG00000143774,ENST00000366730,PT (PRINCIPAL:3),m,,,
1916,1558,ENSG00000138115,ENST00000539050,NPT,c,,,
1917,1607,ENSG00000136267,ENST00000406247,NPT,c,,,
1918,191,ENSG00000101444,ENST00000538132,NPT,m,,,C (rep1)
1919,3988,ENSG00000107798,ENST00000336233,PT (PRINCIPAL:1),l,,,
1920,26873,ENSG00000178814,ENST00000618853,PT (PRINCIPAL:1),c,,,
1921,435,ENSG00000126522,ENST00000380839,NPT,c,Yes,,
1922,7167,ENSG00000111669,ENST00000535434,NPT,c,,,C (rep1)
1923,29926,ENSG00000144591,ENST00000341142,PT (PRINCIPAL:1),m,,,
1924,8789,ENSG00000130957,ENST00000375337,PT (PRINCIPAL:1),c,,,
1925,29920,ENSG00000143811,ENST00000343818,PT (PRINCIPAL:1),n,,,CM (rep1)
1926,51477,ENSG00000105655,ENST00000457269,NPT,n,Yes,,C (rep2)
1927,8803,ENSG00000136143,ENST00000434484,NPT,c,,,CM (rep1)
1928,43,ENSG00000087085,ENST00000241069,PT (PRINCIPAL:1),l,,,
1929,4122,ENSG00000196547,ENST00000559717,PT (PRINCIPAL:1),r,,,
1930,1583,ENSG00000140459,ENST00000358632,NPT,c,,,
1931,84444,ENSG00000104885,ENST00000452696,NPT,c,,,
1932,759,ENSG00000133742,ENST00000542576,PT (PRINCIPAL:1),c,,,
1933,4723,ENSG00000167792,ENST00000532303,NPT,c,,,CM (rep2)
1934,5214,ENSG00000067057,ENST00000381125,PT (PRINCIPAL:1),c,Yes,,C (rep1)
1935,51179,ENSG00000116882,ENST00000361035,NPT,c,,,
1936,11332,ENSG00000097021,ENST00000361521,PT (ALTERNATIVE:2),n,,,C (rep1)
1937,2495,ENSG00000167996,ENST00000526640,NPT,c,,,
1938,51181,ENSG00000169738,ENST00000577712,NPT,c,,,
1939,6185,ENSG00000118705,ENST00000237530,PT (PRINCIPAL:1),r,Yes,,C (rep1)
1940,56894,ENSG00000160216,ENST00000398061,PT (PRINCIPAL:1),r,,,
1941,191,ENSG00000101444,ENST00000217426,PT (PRINCIPAL:1),c,Yes,,C (rep1)
1942,7296,ENSG00000198431,ENST00000397736,NPT,c,,,C (rep1)
1943,129607,ENSG00000134326,ENST00000404168,PT (ALTERNATIVE:2),m,Yes,,
1944,11226,ENSG00000139629,ENST00000543196,PT (PRINCIPAL:1),g,Yes,,
1945,114971,ENSG00000110536,ENST00000326674,PT (PRINCIPAL:1),m,Yes,,CM (rep1)
1946,5144,ENSG00000113448,ENST00000317118,NPT,c,Yes,,
1947,3939,ENSG00000134333,ENST00000540430,NPT,c,Yes,,C (rep1)
1948,272,ENSG00000133805,ENST00000524866,NPT,c,,,
1949,10858,ENSG00000036530,ENST00000380228,NPT,n,,,
1950,55,ENSG00000014257,ENST00000351273,PT (ALTERNATIVE:2),g,,,
1951,195814,ENSG00000170786,ENST00000303749,PT (PRINCIPAL:1),r,,,
1952,84649,ENSG00000062282,ENST00000603276,NPT,c,,,
1953,2643,ENSG00000131979,ENST00000536224,NPT,c,Yes,,
1954,55568,ENSG00000164574,ENST00000377661,NPT,r,,,
1955,6999,ENSG00000151790,ENST00000536354,PT (PRINCIPAL:1),c,,,
1956,129807,ENSG00000204099,ENST00000420288,NPT,m,,,
1957,10840,ENSG00000144908,ENST00000393434,PT (PRINCIPAL:1),c,Yes,,
1958,51447,ENSG00000068745,ENST00000328631,PT (PRINCIPAL:1),c,,,
1959,5230,ENSG00000102144,ENST00000373316,PT (PRINCIPAL:1),c,,,C (rep1)
1960,9583,ENSG00000197217,ENST00000417069,PT (PRINCIPAL:1),m,,,
1961,9563,ENSG00000049239,ENST00000377403,PT (PRINCIPAL:1),r,,,
1962,1103,ENSG00000070748,ENST00000395559,PT (ALTERNATIVE:2),c,,,
1963,5264,ENSG00000107537,ENST00000263038,PT (PRINCIPAL:1),m,,,
1964,218,ENSG00000108602,ENST00000395555,NPT,m,,,H (rep2)
1965,5226,ENSG00000142657,ENST00000460189,NPT,c,Yes,,C (rep1)
1966,9514,ENSG00000128242,ENST00000338911,PT (PRINCIPAL:1),r,,,
1967,158,ENSG00000239900,ENST00000636714,PT (ALTERNATIVE:1),c,Yes,,C (rep1)
1968,2982,ENSG00000164116,ENST00000506455,PT (PRINCIPAL:1),c,Yes,,
1969,128,ENSG00000197894,ENST00000503130,NPT,c,,,C (rep1)
1970,7296,ENSG00000198431,ENST00000524698,PT (PRINCIPAL:2),c,,,C (rep1)
1971,1585,ENSG00000179142,ENST00000323110,PT (PRINCIPAL:1),m,,,
1972,48,ENSG00000122729,ENST00000309951,PT (PRINCIPAL:1),c,Yes,,
1973,4191,ENSG00000146701,ENST00000315758,PT (PRINCIPAL:1),m,Yes,Inner Mitochondrial Membrane,C (rep1)
1974,760,ENSG00000104267,ENST00000285379,PT (PRINCIPAL:1),c,,,
1975,84649,ENSG00000062282,ENST00000228027,PT (PRINCIPAL:1),r,,,
1976,2982,ENSG00000164116,ENST00000455639,PT (PRINCIPAL:1),c,Yes,,
1977,18,ENSG00000183044,ENST00000396600,PT (PRINCIPAL:1),m,Yes,,
1978,6799,ENSG00000197165,ENST00000395630,PT (PRINCIPAL:1),c,,,
1979,8528,ENSG00000203797,ENST00000368923,NPT,c,Yes,,
1980,5283,ENSG00000100564,ENST00000558987,NPT,c,,,
1981,8528,ENSG00000203797,ENST00000368924,PT (PRINCIPAL:1),m,,,
1982,8908,ENSG00000056998,ENST00000398806,PT (ALTERNATIVE:2),m,,,H (rep1)
1983,4722,ENSG00000213619,ENST00000528192,NPT,m,Yes,,CM (rep2)
1984,445,ENSG00000130707,ENST00000443588,NPT,c,Yes,,C (rep1)
1985,548596,ENSG00000223572,ENST00000626814,NPT,m,,Inner Mitochondrial Membrane,CM (rep1)
1986,204,ENSG00000004455,ENST00000629371,NPT,c,,Inner Mitochondrial Membrane,CM (rep3)
1987,5631,ENSG00000147224,ENST00000372435,PT (PRINCIPAL:1),c,Yes,,C (rep1)
1988,2585,ENSG00000156958,ENST00000396509,NPT,c,Yes,,
1989,51005,ENSG00000162066,ENST00000293971,PT (PRINCIPAL:1),m,,,
1990,7083,ENSG00000167900,ENST00000590430,NPT,c,,,
1991,7363,ENSG00000156096,ENST00000305107,PT (PRINCIPAL:1),x,,,
1992,127,ENSG00000198099,ENST00000512499,NPT,c,,,
1993,6184,ENSG00000163902,ENST00000296255,PT (PRINCIPAL:1),r,Yes,,C (rep1)
1994,50614,ENSG00000182870,ENST00000328957,PT (PRINCIPAL:1),r,,,
1995,2983,ENSG00000061918,ENST00000507146,NPT,c,Yes,,
1996,3157,ENSG00000112972,ENST00000433297,PT (PRINCIPAL:1),c,Yes,,C (rep1)
1997,151531,ENSG00000007001,ENST00000005756,PT (PRINCIPAL:1),m,Yes,,
1998,5096,ENSG00000114054,ENST00000466072,PT (ALTERNATIVE:2),m,,,CM (rep3)
1999,3340,ENSG00000070614,ENST00000261797,PT (PRINCIPAL:1),r,,,
2000,27010,ENSG00000196511,ENST00000360057,PT (PRINCIPAL:1),c,,,
2001,6472,ENSG00000182199,ENST00000414700,NPT,c,,Inner Mitochondrial Membrane,C (rep1)
2002,3939,ENSG00000134333,ENST00000430553,NPT,c,Yes,,C (rep1)
2003,5209,ENSG00000170525,ENST00000379789,NPT,m,,,
2004,43,ENSG00000087085,ENST00000430554,NPT,l,,,
2005,5209,ENSG00000170525,ENST00000379785,NPT,c,,,
2006,384,ENSG00000081181,ENST00000261783,PT (PRINCIPAL:1),m,Yes,,M (rep2)
2007,5332,ENSG00000101333,ENST00000278655,PT (PRINCIPAL:3),n,,,
2008,9514,ENSG00000128242,ENST00000406955,PT (PRINCIPAL:1),r,,,
2009,51302,ENSG00000146233,ENST00000619708,NPT,c,,,
2010,410,ENSG00000100299,ENST00000216124,PT (PRINCIPAL:1),l,,,
2011,5152,ENSG00000160191,ENST00000291539,NPT,c,,,
2012,25796,ENSG00000130313,ENST00000595782,NPT,c,Yes,,
2013,23205,ENSG00000103740,ENST00000560817,NPT,c,,,
2014,121278,ENSG00000139287,ENST00000333850,PT (PRINCIPAL:1),n,,,
2015,5106,ENSG00000100889,ENST00000560736,NPT,n,,,C (rep3)
2016,117283,ENSG00000161896,ENST00000293756,PT (PRINCIPAL:1),n,,,
2017,5137,ENSG00000154678,ENST00000396182,NPT,c,,,
2018,4833,ENSG00000103202,ENST00000433358,NPT,m,Yes,,
2019,4719,ENSG00000023228,ENST00000440274,NPT,m,Yes,Inner Mitochondrial Membrane,CM (rep1)
2020,5137,ENSG00000154678,ENST00000396184,NPT,c,,,
2021,54363,ENSG00000101323,ENST00000378789,PT (PRINCIPAL:1),c,,,
2022,5959,ENSG00000135437,ENST00000548082,PT (PRINCIPAL:1),x,,,
2023,226,ENSG00000149925,ENST00000564688,NPT,m,,,C (rep1)
2024,26330,ENSG00000105679,ENST00000222286,PT (PRINCIPAL:1),m,,,C (rep3)
2025,3620,ENSG00000131203,ENST00000518237,PT (PRINCIPAL:1),c,,,
2026,1595,ENSG00000001630,ENST00000003100,PT (PRINCIPAL:1),r,Yes,Inner Mitochondrial Membrane,H (rep1)
2027,50940,ENSG00000128655,ENST00000286063,PT (PRINCIPAL:1),c,,,
2028,4126,ENSG00000109323,ENST00000505239,NPT,r,,,
2029,56922,ENSG00000078070,ENST00000492597,NPT,c,,,CM (rep1)
2030,9588,ENSG00000117592,ENST00000340385,PT (PRINCIPAL:1),m,,,C (rep1)
2031,5213,ENSG00000152556,ENST00000546465,NPT,m,,,H (rep3)
2032,4245,ENSG00000131446,ENST00000514283,NPT,m,,,L (rep2)
2033,9227,ENSG00000121207,ENST00000336356,PT (PRINCIPAL:1),x,,,M (rep3)
2034,5293,ENSG00000171608,ENST00000377346,PT (PRINCIPAL:1),c,,,
2035,2525,ENSG00000171124,ENST00000303225,PT (PRINCIPAL:1),l,,,
2036,2983,ENSG00000061918,ENST00000505154,NPT,c,Yes,,
2037,6648,ENSG00000112096,ENST00000546087,NPT,c,,,M (rep2)
2038,271,ENSG00000116337,ENST00000476688,NPT,c,Yes,,
2039,259230,ENSG00000198964,ENST00000429490,NPT,r,,,
2040,8801,ENSG00000172340,ENST00000492795,NPT,m,Yes,Inner Mitochondrial Membrane,M (rep2)
2041,4507,ENSG00000099810,ENST00000580900,NPT,c,Yes,,C (rep1)
2042,5288,ENSG00000139144,ENST00000266497,PT (PRINCIPAL:1),n,,,
2043,93034,ENSG00000185013,ENST00000359846,PT (PRINCIPAL:4),c,,,
2044,26289,ENSG00000154027,ENST00000354567,PT (PRINCIPAL:1),c,Yes,,
2045,5105,ENSG00000124253,ENST00000319441,PT (PRINCIPAL:1),c,,,M (rep2)
2046,115,ENSG00000162104,ENST00000572288,NPT,n,,,
2047,10558,ENSG00000090054,ENST00000262554,PT (PRINCIPAL:1),c,,,CM (rep1)
2048,2987,ENSG00000143774,ENST00000366716,PT (PRINCIPAL:3),m,,,
2049,2987,ENSG00000143774,ENST00000366718,PT (PRINCIPAL:3),m,,,
2050,79611,ENSG00000111058,ENST00000261206,PT (ALTERNATIVE:1),m,Yes,,M (rep1)
2051,3034,ENSG00000084110,ENST00000261208,PT (PRINCIPAL:1),c,,,
2052,5209,ENSG00000170525,ENST00000536985,NPT,r,,,
2053,34,ENSG00000117054,ENST00000370834,NPT,m,Yes,Inner Mitochondrial Membrane,CM (rep1)
2054,5860,ENSG00000151552,ENST00000281243,PT (PRINCIPAL:1),c,,,C (rep1)
2055,2762,ENSG00000112699,ENST00000380815,PT (PRINCIPAL:3),m,,,
2056,586,ENSG00000060982,ENST00000538118,PT (ALTERNATIVE:2),c,,,C (rep1)
2057,3036,ENSG00000105509,ENST00000540069,PT (ALTERNATIVE:2),r,,,
2058,768,ENSG00000107159,ENST00000617161,NPT,m,,,
2059,9380,ENSG00000137106,ENST00000607784,NPT,m,,,C (rep3)
2060,55627,ENSG00000136699,ENST00000431183,NPT,m,,,H (rep1)
2061,353,ENSG00000198931,ENST00000426324,NPT,c,Yes,,C (rep1)
2062,7360,ENSG00000169764,ENST00000472047,NPT,c,,,C (rep1)
2063,5315,ENSG00000067225,ENST00000335181,PT (PRINCIPAL:5),c,Yes,,C (rep1)
2064,2023,ENSG00000074800,ENST00000234590,PT (PRINCIPAL:1),c,Yes,,C (rep1)
2065,107,ENSG00000164742,ENST00000621543,NPT,m,Yes,,
2066,4860,ENSG00000198805,ENST00000361505,PT (PRINCIPAL:1),c,,,C (rep1)
2067,55501,ENSG00000136213,ENST00000618655,PT (PRINCIPAL:1),g,Yes,,
2068,93034,ENSG00000185013,ENST00000304081,PT (ALTERNATIVE:2),c,,,
2069,10554,ENSG00000204310,ENST00000336984,PT (PRINCIPAL:1),r,Yes,,CM (rep2)
2070,3163,ENSG00000103415,ENST00000576827,NPT,c,Yes,,H (rep3)
2071,8706,ENSG00000169255,ENST00000320474,PT (PRINCIPAL:1),x,,,
2072,30,ENSG00000060971,ENST00000301810,NPT,m,,,M (rep2)
2073,1607,ENSG00000136267,ENST00000402815,PT (ALTERNATIVE:1),c,,,
2074,5130,ENSG00000161217,ENST00000292823,PT (PRINCIPAL:1),n,Yes,,
2075,2530,ENSG00000033170,ENST00000394586,PT (PRINCIPAL:1),r,,,
2076,79077,ENSG00000179958,ENST00000567983,NPT,n,,,
2077,7263,ENSG00000128311,ENST00000249042,PT (PRINCIPAL:1),m,Yes,Inner Mitochondrial Membrane,CM (rep1)
2078,1586,ENSG00000148795,ENST00000369887,PT (PRINCIPAL:2),r,,,
2079,6470,ENSG00000176974,ENST00000354098,NPT,c,Yes,,C (rep3)
2080,6648,ENSG00000112096,ENST00000545162,NPT,m,,,M (rep2)
2081,3636,ENSG00000165458,ENST00000538751,NPT,n,,,
2082,4843,ENSG00000007171,ENST00000621962,NPT,c,,,
2083,4598,ENSG00000110921,ENST00000392727,NPT,m,,,
2084,7296,ENSG00000198431,ENST00000429002,NPT,c,,,C (rep1)
2085,1562,ENSG00000108242,ENST00000285979,PT (PRINCIPAL:1),r,,,
2086,5831,ENSG00000183010,ENST00000329875,PT (PRINCIPAL:1),m,,,CM (rep1)
2087,9583,ENSG00000197217,ENST00000356206,NPT,m,,,
2088,3163,ENSG00000103415,ENST00000619528,PT (PRINCIPAL:1),c,Yes,,CM (rep1)
2089,29920,ENSG00000143811,ENST00000612651,NPT,n,,,CM (rep1)
2090,4245,ENSG00000131446,ENST00000333055,PT (PRINCIPAL:1),m,,,L (rep2)
2091,10020,ENSG00000159921,ENST00000396594,NPT,n,,,
2092,3948,ENSG00000166796,ENST00000541669,PT (PRINCIPAL:1),c,,,C (rep1)
2093,4524,ENSG00000177000,ENST00000376590,PT (PRINCIPAL:3),n,,,
2094,4524,ENSG00000177000,ENST00000376592,PT (PRINCIPAL:3),n,,,
2095,8509,ENSG00000166507,ENST00000309979,PT (PRINCIPAL:1),r,,,
2096,80142,ENSG00000148334,ENST00000277462,NPT,c,,Inner Mitochondrial Membrane,
2097,2582,ENSG00000117308,ENST00000425913,NPT,c,Yes,,
2098,64077,ENSG00000107902,ENST00000368842,PT (PRINCIPAL:1),m,,,
2099,4942,ENSG00000065154,ENST00000368845,PT (PRINCIPAL:1),m,Yes,Inner Mitochondrial Membrane,C (rep1)
2100,47,ENSG00000131473,ENST00000537919,NPT,c,Yes,,C (rep1)
2101,137872,ENSG00000147576,ENST00000396623,PT (PRINCIPAL:1),m,,,
2102,8867,ENSG00000159082,ENST00000433931,PT (PRINCIPAL:4),n,,,
2103,1666,ENSG00000104325,ENST00000520227,NPT,c,,,M (rep1)
2104,2027,ENSG00000108515,ENST00000520221,NPT,c,Yes,,C (rep1)
2105,9489,ENSG00000087157,ENST00000262764,PT (PRINCIPAL:1),m,,,
2106,98,ENSG00000170634,ENST00000394666,PT (PRINCIPAL:1),n,,,
2107,1579,ENSG00000187048,ENST00000371905,NPT,r,,,
2108,93034,ENSG00000185013,ENST00000418427,NPT,m,,,
2109,226,ENSG00000149925,ENST00000563060,PT (PRINCIPAL:2),c,Yes,Inner Mitochondrial Membrane,C (rep1)
2110,3145,ENSG00000256269,ENST00000539986,NPT,m,,,C (rep1)
2111,8622,ENSG00000113231,ENST00000340978,NPT,c,Yes,,
2112,249,ENSG00000162551,ENST00000374830,NPT,c,Yes,,CM (rep3)
2113,10919,ENSG00000204371,ENST00000375528,PT (ALTERNATIVE:2),n,,,
2114,5476,ENSG00000064601,ENST00000372459,NPT,l,,,
2115,2987,ENSG00000143774,ENST00000312726,PT (PRINCIPAL:3),m,,,
2116,79646,ENSG00000120137,ENST00000239231,PT (PRINCIPAL:1),c,,,
2117,55902,ENSG00000131069,ENST00000360596,PT (PRINCIPAL:1),c,Yes,,
2118,427,ENSG00000104763,ENST00000637636,PT (ALTERNATIVE:1),r,,,
2119,8540,ENSG00000018510,ENST00000637633,NPT,c,,,CM (rep1)
