,Entrez gene ID,Ensembl gene ID,Ensembl transcript ID,Transcript type,Predicted SL,Experimental evidences on SLs,Lee2017 Evidence,Shekari2017 Evidence
6108,9514,ENSG00000128242,ENST00000452827,NPT,g,,N/A,N/A
6109,129807,ENSG00000204099,ENST00000325935,NPT,m,,N/A,N/A
6110,129807,ENSG00000204099,ENST00000325935,NPT,m,,N/A,N/A
6111,129807,ENSG00000204099,ENST00000325935,NPT,n,,N/A,N/A
6112,129807,ENSG00000204099,ENST00000325935,NPT,n,,N/A,N/A
6113,129807,ENSG00000204099,ENST00000325935,NPT,c,,N/A,N/A
6114,129807,ENSG00000204099,ENST00000325935,NPT,c,,N/A,N/A
6115,3612,ENSG00000133731,ENST00000523942,NPT,c,,N/A,C (rep3)
6116,3612,ENSG00000133731,ENST00000523942,NPT,n,,N/A,C (rep3)
6117,3612,ENSG00000133731,ENST00000523942,NPT,m,Yes,N/A,C (rep3)
6118,3612,ENSG00000133731,ENST00000523942,NPT,x,,N/A,C (rep3)
6119,79966,ENSG00000145284,ENST00000319540,PT (PRINCIPAL:1),r,,N/A,N/A
6120,10724,ENSG00000198408,ENST00000429860,NPT,c,Yes,N/A,N/A
6121,10724,ENSG00000198408,ENST00000429860,NPT,n,,N/A,N/A
6122,10724,ENSG00000198408,ENST00000429860,NPT,m,,N/A,N/A
6123,10724,ENSG00000198408,ENST00000429860,NPT,x,,N/A,N/A
6124,3074,ENSG00000049860,ENST00000513336,NPT,c,,N/A,N/A
6125,3074,ENSG00000049860,ENST00000513336,NPT,n,,N/A,N/A
6126,3990,ENSG00000166035,ENST00000414170,NPT,r,,N/A,N/A
6127,1491,ENSG00000116761,ENST00000411986,NPT,c,,N/A,N/A
6128,1491,ENSG00000116761,ENST00000411986,NPT,c,,N/A,N/A
6129,1491,ENSG00000116761,ENST00000411986,NPT,m,,N/A,N/A
6130,1491,ENSG00000116761,ENST00000411986,NPT,m,,N/A,N/A
6131,1491,ENSG00000116761,ENST00000411986,NPT,n,,N/A,N/A
6132,1491,ENSG00000116761,ENST00000411986,NPT,n,,N/A,N/A
6133,3420,ENSG00000101365,ENST00000380851,PT (ALTERNATIVE:1),m,Yes,Inner Mitochondrial Membrane,CM (rep1)
6134,4259,ENSG00000143198,ENST00000367885,NPT,m,,N/A,CM (rep1)
6135,4259,ENSG00000143198,ENST00000367885,NPT,m,,N/A,CM (rep1)
6136,4259,ENSG00000143198,ENST00000367885,NPT,m,,N/A,CM (rep1)
6137,4259,ENSG00000143198,ENST00000367885,NPT,n,Yes,N/A,CM (rep1)
6138,4259,ENSG00000143198,ENST00000367885,NPT,n,Yes,N/A,CM (rep1)
6139,4259,ENSG00000143198,ENST00000367885,NPT,n,Yes,N/A,CM (rep1)
6140,4259,ENSG00000143198,ENST00000367885,NPT,c,,N/A,CM (rep1)
6141,4259,ENSG00000143198,ENST00000367885,NPT,c,,N/A,CM (rep1)
6142,4259,ENSG00000143198,ENST00000367885,NPT,c,,N/A,CM (rep1)
6143,4259,ENSG00000143198,ENST00000367884,PT (PRINCIPAL:1),r,,N/A,CM (rep1)
6144,4259,ENSG00000143198,ENST00000367884,PT (PRINCIPAL:1),r,,N/A,CM (rep1)
6145,4259,ENSG00000143198,ENST00000367884,PT (PRINCIPAL:1),r,,N/A,CM (rep1)
6146,4259,ENSG00000143198,ENST00000367884,PT (PRINCIPAL:1),c,,N/A,CM (rep1)
6147,4259,ENSG00000143198,ENST00000367884,PT (PRINCIPAL:1),c,,N/A,CM (rep1)
6148,4259,ENSG00000143198,ENST00000367884,PT (PRINCIPAL:1),c,,N/A,CM (rep1)
6149,4259,ENSG00000143198,ENST00000367884,PT (PRINCIPAL:1),m,,N/A,CM (rep1)
6150,4259,ENSG00000143198,ENST00000367884,PT (PRINCIPAL:1),m,,N/A,CM (rep1)
6151,4259,ENSG00000143198,ENST00000367884,PT (PRINCIPAL:1),m,,N/A,CM (rep1)
6152,4259,ENSG00000143198,ENST00000367884,PT (PRINCIPAL:1),x,,N/A,CM (rep1)
6153,4259,ENSG00000143198,ENST00000367884,PT (PRINCIPAL:1),x,,N/A,CM (rep1)
6154,4259,ENSG00000143198,ENST00000367884,PT (PRINCIPAL:1),x,,N/A,CM (rep1)
6155,4259,ENSG00000143198,ENST00000367883,NPT,m,,N/A,CM (rep1)
6156,4259,ENSG00000143198,ENST00000367883,NPT,m,,N/A,CM (rep1)
6157,4259,ENSG00000143198,ENST00000367883,NPT,m,,N/A,CM (rep1)
6158,4259,ENSG00000143198,ENST00000367883,NPT,n,Yes,N/A,CM (rep1)
6159,4259,ENSG00000143198,ENST00000367883,NPT,n,Yes,N/A,CM (rep1)
6160,4259,ENSG00000143198,ENST00000367883,NPT,n,Yes,N/A,CM (rep1)
6161,4259,ENSG00000143198,ENST00000367883,NPT,c,,N/A,CM (rep1)
6162,4259,ENSG00000143198,ENST00000367883,NPT,c,,N/A,CM (rep1)
6163,4259,ENSG00000143198,ENST00000367883,NPT,c,,N/A,CM (rep1)
6164,4259,ENSG00000143198,ENST00000367889,PT (PRINCIPAL:1),r,,N/A,CM (rep1)
6165,4259,ENSG00000143198,ENST00000367889,PT (PRINCIPAL:1),r,,N/A,CM (rep1)
6166,4259,ENSG00000143198,ENST00000367889,PT (PRINCIPAL:1),r,,N/A,CM (rep1)
6167,4259,ENSG00000143198,ENST00000367889,PT (PRINCIPAL:1),c,,N/A,CM (rep1)
6168,4259,ENSG00000143198,ENST00000367889,PT (PRINCIPAL:1),c,,N/A,CM (rep1)
6169,4259,ENSG00000143198,ENST00000367889,PT (PRINCIPAL:1),c,,N/A,CM (rep1)
6170,4259,ENSG00000143198,ENST00000367889,PT (PRINCIPAL:1),m,,N/A,CM (rep1)
6171,4259,ENSG00000143198,ENST00000367889,PT (PRINCIPAL:1),m,,N/A,CM (rep1)
6172,4259,ENSG00000143198,ENST00000367889,PT (PRINCIPAL:1),m,,N/A,CM (rep1)
6173,4259,ENSG00000143198,ENST00000367889,PT (PRINCIPAL:1),x,,N/A,CM (rep1)
6174,4259,ENSG00000143198,ENST00000367889,PT (PRINCIPAL:1),x,,N/A,CM (rep1)
6175,4259,ENSG00000143198,ENST00000367889,PT (PRINCIPAL:1),x,,N/A,CM (rep1)
6176,4259,ENSG00000143198,ENST00000367888,NPT,m,,N/A,CM (rep1)
6177,4259,ENSG00000143198,ENST00000367888,NPT,m,,N/A,CM (rep1)
6178,4259,ENSG00000143198,ENST00000367888,NPT,m,,N/A,CM (rep1)
6179,4259,ENSG00000143198,ENST00000367888,NPT,r,,N/A,CM (rep1)
6180,4259,ENSG00000143198,ENST00000367888,NPT,r,,N/A,CM (rep1)
6181,4259,ENSG00000143198,ENST00000367888,NPT,r,,N/A,CM (rep1)
6182,4259,ENSG00000143198,ENST00000367888,NPT,x,,N/A,CM (rep1)
6183,4259,ENSG00000143198,ENST00000367888,NPT,x,,N/A,CM (rep1)
6184,4259,ENSG00000143198,ENST00000367888,NPT,x,,N/A,CM (rep1)
6185,4259,ENSG00000143198,ENST00000367888,NPT,l,,N/A,CM (rep1)
6186,4259,ENSG00000143198,ENST00000367888,NPT,l,,N/A,CM (rep1)
6187,4259,ENSG00000143198,ENST00000367888,NPT,l,,N/A,CM (rep1)
6188,8527,ENSG00000077044,ENST00000264057,PT (PRINCIPAL:3),n,,N/A,N/A
6189,8527,ENSG00000077044,ENST00000264057,PT (PRINCIPAL:3),c,Yes,N/A,N/A
6190,51166,ENSG00000109576,ENST00000515480,PT (PRINCIPAL:3),m,,N/A,N/A
6191,51166,ENSG00000109576,ENST00000515480,PT (PRINCIPAL:3),c,,N/A,N/A
6192,51166,ENSG00000109576,ENST00000515480,PT (PRINCIPAL:3),x,,N/A,N/A
6193,51166,ENSG00000109576,ENST00000515480,PT (PRINCIPAL:3),m,,N/A,N/A
6194,51166,ENSG00000109576,ENST00000515480,PT (PRINCIPAL:3),c,,N/A,N/A
6195,51166,ENSG00000109576,ENST00000515480,PT (PRINCIPAL:3),x,,N/A,N/A
6196,52,ENSG00000143727,ENST00000405233,NPT,c,Yes,N/A,C (rep1)
6197,80168,ENSG00000166391,ENST00000198801,PT (PRINCIPAL:1),r,,N/A,N/A
6198,1375,ENSG00000205560,ENST00000405237,PT (PRINCIPAL:1),c,,N/A,N/A
6199,1375,ENSG00000205560,ENST00000405237,PT (PRINCIPAL:1),n,,N/A,N/A
6200,1375,ENSG00000205560,ENST00000405237,PT (PRINCIPAL:1),m,,N/A,N/A
6201,26275,ENSG00000198130,ENST00000409934,NPT,n,,N/A,M (rep3)
6202,26275,ENSG00000198130,ENST00000409934,NPT,c,,N/A,M (rep3)
6203,26275,ENSG00000198130,ENST00000409934,NPT,m,Yes,N/A,M (rep3)
6204,8898,ENSG00000087053,ENST00000352297,NPT,n,,N/A,N/A
6205,8898,ENSG00000087053,ENST00000352297,NPT,c,,N/A,N/A
6206,8898,ENSG00000087053,ENST00000352297,NPT,m,,N/A,N/A
6207,54480,ENSG00000033100,ENST00000035307,PT (PRINCIPAL:1),r,,N/A,N/A
6208,54480,ENSG00000033100,ENST00000035307,PT (PRINCIPAL:1),l,,N/A,N/A
6209,54480,ENSG00000033100,ENST00000035307,PT (PRINCIPAL:1),g,,N/A,N/A
6210,54480,ENSG00000033100,ENST00000035307,PT (PRINCIPAL:1),r,,N/A,N/A
6211,54480,ENSG00000033100,ENST00000035307,PT (PRINCIPAL:1),l,,N/A,N/A
6212,54480,ENSG00000033100,ENST00000035307,PT (PRINCIPAL:1),g,,N/A,N/A
6213,79017,ENSG00000006625,ENST00000275428,PT (PRINCIPAL:1),c,,N/A,N/A
6214,79017,ENSG00000006625,ENST00000275428,PT (PRINCIPAL:1),n,,N/A,N/A
6215,6120,ENSG00000197713,ENST00000445268,NPT,c,,N/A,N/A
6216,6120,ENSG00000197713,ENST00000445268,NPT,n,,N/A,N/A
6217,6120,ENSG00000197713,ENST00000445268,NPT,m,,N/A,N/A
6218,259230,ENSG00000198964,ENST00000361543,NPT,r,,N/A,N/A
6219,1841,ENSG00000168393,ENST00000445261,NPT,c,,Inner Mitochondrial Membrane,N/A
6220,1841,ENSG00000168393,ENST00000445261,NPT,n,,Inner Mitochondrial Membrane,N/A
6221,6718,ENSG00000122787,ENST00000411726,NPT,c,Yes,N/A,N/A
6222,6718,ENSG00000122787,ENST00000411726,NPT,c,Yes,N/A,N/A
6223,6718,ENSG00000122787,ENST00000411726,NPT,n,,N/A,N/A
6224,6718,ENSG00000122787,ENST00000411726,NPT,n,,N/A,N/A
6225,3145,ENSG00000256269,ENST00000442944,NPT,m,,N/A,C (rep1)
6226,7264,ENSG00000104522,ENST00000533817,NPT,c,Yes,N/A,C (rep3)
6227,7264,ENSG00000104522,ENST00000533817,NPT,m,,N/A,C (rep3)
6228,8985,ENSG00000106397,ENST00000223127,PT (PRINCIPAL:2),l,,N/A,N/A
6229,8985,ENSG00000106397,ENST00000223127,PT (PRINCIPAL:2),c,,N/A,N/A
6230,8985,ENSG00000106397,ENST00000223127,PT (PRINCIPAL:2),m,,N/A,N/A
6231,3988,ENSG00000107798,ENST00000428800,NPT,l,,N/A,N/A
6232,51102,ENSG00000116353,ENST00000263702,PT (PRINCIPAL:1),m,Yes,Inner Mitochondrial Membrane,N/A
6233,51102,ENSG00000116353,ENST00000263702,PT (PRINCIPAL:1),c,,Inner Mitochondrial Membrane,N/A
6234,114971,ENSG00000110536,ENST00000326656,NPT,m,Yes,N/A,CM (rep1)
6235,114971,ENSG00000110536,ENST00000326656,NPT,x,,N/A,CM (rep1)
6236,122970,ENSG00000177465,ENST00000326303,PT (PRINCIPAL:1),c,,N/A,N/A
6237,122970,ENSG00000177465,ENST00000326303,PT (PRINCIPAL:1),n,,N/A,N/A
6238,122970,ENSG00000177465,ENST00000326303,PT (PRINCIPAL:1),x,,N/A,N/A
6239,3939,ENSG00000134333,ENST00000396222,NPT,c,Yes,N/A,C (rep1)
6240,3939,ENSG00000134333,ENST00000396222,NPT,c,Yes,N/A,C (rep1)
6241,79814,ENSG00000116771,ENST00000375826,PT (PRINCIPAL:1),m,,N/A,N/A
6242,79814,ENSG00000116771,ENST00000375826,PT (PRINCIPAL:1),c,,N/A,N/A
6243,1312,ENSG00000093010,ENST00000403184,NPT,r,Yes,N/A,N/A
6244,9651,ENSG00000149527,ENST00000378486,PT (PRINCIPAL:1),x,,N/A,N/A
6245,9651,ENSG00000149527,ENST00000378486,PT (PRINCIPAL:1),r,,N/A,N/A
6246,11343,ENSG00000074416,ENST00000453507,NPT,c,,N/A,N/A
6247,11343,ENSG00000074416,ENST00000453507,NPT,n,,N/A,N/A
6248,3163,ENSG00000103415,ENST00000398595,PT (PRINCIPAL:1),c,Yes,N/A,CM (rep1)
6249,3163,ENSG00000103415,ENST00000398595,PT (PRINCIPAL:1),x,,N/A,CM (rep1)
6250,3163,ENSG00000103415,ENST00000398595,PT (PRINCIPAL:1),m,,N/A,CM (rep1)
6251,3163,ENSG00000103415,ENST00000398595,PT (PRINCIPAL:1),g,,N/A,CM (rep1)
6252,47,ENSG00000131473,ENST00000352035,PT (PRINCIPAL:3),c,Yes,N/A,C (rep1)
6253,47,ENSG00000131473,ENST00000352035,PT (PRINCIPAL:3),x,,N/A,C (rep1)
6254,2585,ENSG00000156958,ENST00000544523,NPT,c,Yes,N/A,N/A
6255,2585,ENSG00000156958,ENST00000544523,NPT,n,,N/A,N/A
6256,2585,ENSG00000156958,ENST00000544523,NPT,m,,N/A,N/A
6257,2585,ENSG00000156958,ENST00000544523,NPT,c,Yes,N/A,N/A
6258,2585,ENSG00000156958,ENST00000544523,NPT,n,,N/A,N/A
6259,2585,ENSG00000156958,ENST00000544523,NPT,m,,N/A,N/A
6260,2585,ENSG00000156958,ENST00000544523,NPT,c,Yes,N/A,N/A
6261,2585,ENSG00000156958,ENST00000544523,NPT,n,,N/A,N/A
6262,2585,ENSG00000156958,ENST00000544523,NPT,m,,N/A,N/A
6263,53947,ENSG00000128274,ENST00000249005,PT (PRINCIPAL:1),m,Yes,N/A,N/A
6264,53947,ENSG00000128274,ENST00000249005,PT (PRINCIPAL:1),m,Yes,N/A,N/A
6265,53947,ENSG00000128274,ENST00000249005,PT (PRINCIPAL:1),c,,N/A,N/A
6266,53947,ENSG00000128274,ENST00000249005,PT (PRINCIPAL:1),c,,N/A,N/A
6267,53947,ENSG00000128274,ENST00000249005,PT (PRINCIPAL:1),n,,N/A,N/A
6268,53947,ENSG00000128274,ENST00000249005,PT (PRINCIPAL:1),n,,N/A,N/A
6269,53947,ENSG00000128274,ENST00000249005,PT (PRINCIPAL:1),x,,N/A,N/A
6270,53947,ENSG00000128274,ENST00000249005,PT (PRINCIPAL:1),x,,N/A,N/A
6271,2879,ENSG00000167468,ENST00000616066,PT (ALTERNATIVE:1),m,Yes,N/A,H (rep1)
6272,2879,ENSG00000167468,ENST00000616066,PT (ALTERNATIVE:1),c,,N/A,H (rep1)
6273,64816,ENSG00000021461,ENST00000312017,NPT,r,,N/A,N/A
6274,64816,ENSG00000021461,ENST00000312017,NPT,c,,N/A,N/A
6275,64816,ENSG00000021461,ENST00000312017,NPT,x,,N/A,N/A
6276,7084,ENSG00000166548,ENST00000527284,PT (ALTERNATIVE:2),c,,N/A,N/A
6277,7084,ENSG00000166548,ENST00000527284,PT (ALTERNATIVE:2),m,,N/A,N/A
6278,7084,ENSG00000166548,ENST00000527284,PT (ALTERNATIVE:2),n,,N/A,N/A
6279,65263,ENSG00000104524,ENST00000220966,PT (PRINCIPAL:2),n,,N/A,N/A
6280,65263,ENSG00000104524,ENST00000220966,PT (PRINCIPAL:2),n,,N/A,N/A
6281,65263,ENSG00000104524,ENST00000220966,PT (PRINCIPAL:2),c,Yes,N/A,N/A
6282,65263,ENSG00000104524,ENST00000220966,PT (PRINCIPAL:2),c,Yes,N/A,N/A
6283,231,ENSG00000085662,ENST00000285930,PT (PRINCIPAL:1),c,Yes,N/A,C (rep3)
6284,231,ENSG00000085662,ENST00000285930,PT (PRINCIPAL:1),c,Yes,N/A,C (rep3)
6285,231,ENSG00000085662,ENST00000285930,PT (PRINCIPAL:1),m,,N/A,C (rep3)
6286,231,ENSG00000085662,ENST00000285930,PT (PRINCIPAL:1),m,,N/A,C (rep3)
6287,231,ENSG00000085662,ENST00000285930,PT (PRINCIPAL:1),x,,N/A,C (rep3)
6288,231,ENSG00000085662,ENST00000285930,PT (PRINCIPAL:1),x,,N/A,C (rep3)
6289,60490,ENSG00000138621,ENST00000567336,NPT,m,,N/A,N/A
6290,4247,ENSG00000168282,ENST00000305386,PT (PRINCIPAL:1),g,Yes,N/A,N/A
6291,1609,ENSG00000145214,ENST00000273814,PT (PRINCIPAL:2),n,,N/A,N/A
6292,1609,ENSG00000145214,ENST00000273814,PT (PRINCIPAL:2),c,,N/A,N/A
6293,6916,ENSG00000059377,ENST00000416849,NPT,r,,N/A,N/A
6294,224,ENSG00000072210,ENST00000395575,PT (PRINCIPAL:3),c,,N/A,CM (rep1)
6295,224,ENSG00000072210,ENST00000395575,PT (PRINCIPAL:3),m,,N/A,CM (rep1)
6296,224,ENSG00000072210,ENST00000395575,PT (PRINCIPAL:3),n,,N/A,CM (rep1)
6297,224,ENSG00000072210,ENST00000395575,PT (PRINCIPAL:3),r,,N/A,CM (rep1)
6298,224,ENSG00000072210,ENST00000395575,PT (PRINCIPAL:3),x,,N/A,CM (rep1)
6299,6818,ENSG00000261052,ENST00000338971,PT (PRINCIPAL:2),c,,N/A,N/A
6300,6818,ENSG00000261052,ENST00000338971,PT (PRINCIPAL:2),n,,N/A,N/A
6301,10610,ENSG00000070731,ENST00000225276,PT (PRINCIPAL:1),l,,N/A,N/A
6302,10610,ENSG00000070731,ENST00000225276,PT (PRINCIPAL:1),r,,N/A,N/A
6303,10610,ENSG00000070731,ENST00000225276,PT (PRINCIPAL:1),l,,N/A,N/A
6304,10610,ENSG00000070731,ENST00000225276,PT (PRINCIPAL:1),l,,N/A,N/A
6305,10610,ENSG00000070731,ENST00000225276,PT (PRINCIPAL:1),r,,N/A,N/A
6306,10610,ENSG00000070731,ENST00000225276,PT (PRINCIPAL:1),r,,N/A,N/A
6307,4353,ENSG00000005381,ENST00000225275,PT (PRINCIPAL:1),r,,N/A,N/A
6308,53947,ENSG00000128274,ENST00000401850,PT (PRINCIPAL:1),m,Yes,N/A,N/A
6309,53947,ENSG00000128274,ENST00000401850,PT (PRINCIPAL:1),m,Yes,N/A,N/A
6310,53947,ENSG00000128274,ENST00000401850,PT (PRINCIPAL:1),c,,N/A,N/A
6311,53947,ENSG00000128274,ENST00000401850,PT (PRINCIPAL:1),c,,N/A,N/A
6312,53947,ENSG00000128274,ENST00000401850,PT (PRINCIPAL:1),n,,N/A,N/A
6313,53947,ENSG00000128274,ENST00000401850,PT (PRINCIPAL:1),n,,N/A,N/A
6314,53947,ENSG00000128274,ENST00000401850,PT (PRINCIPAL:1),x,,N/A,N/A
6315,53947,ENSG00000128274,ENST00000401850,PT (PRINCIPAL:1),x,,N/A,N/A
6316,1609,ENSG00000145214,ENST00000509465,PT (ALTERNATIVE:2),m,,N/A,N/A
6317,1609,ENSG00000145214,ENST00000509465,PT (ALTERNATIVE:2),n,,N/A,N/A
6318,1609,ENSG00000145214,ENST00000509465,PT (ALTERNATIVE:2),c,,N/A,N/A
6319,5288,ENSG00000139144,ENST00000433979,PT (PRINCIPAL:1),n,,N/A,N/A
6320,5288,ENSG00000139144,ENST00000433979,PT (PRINCIPAL:1),c,,N/A,N/A
6321,56922,ENSG00000078070,ENST00000265594,PT (PRINCIPAL:1),m,Yes,N/A,CM (rep1)
6322,56922,ENSG00000078070,ENST00000265594,PT (PRINCIPAL:1),m,Yes,N/A,CM (rep1)
6323,56922,ENSG00000078070,ENST00000265594,PT (PRINCIPAL:1),m,Yes,N/A,CM (rep1)
6324,56922,ENSG00000078070,ENST00000265594,PT (PRINCIPAL:1),m,Yes,N/A,CM (rep1)
6325,56922,ENSG00000078070,ENST00000265594,PT (PRINCIPAL:1),m,Yes,N/A,CM (rep1)
6326,56922,ENSG00000078070,ENST00000265594,PT (PRINCIPAL:1),m,Yes,N/A,CM (rep1)
6327,64841,ENSG00000100522,ENST00000557604,NPT,c,,N/A,N/A
6328,64841,ENSG00000100522,ENST00000557604,NPT,n,,N/A,N/A
6329,9453,ENSG00000152904,ENST00000471812,NPT,c,,N/A,N/A
6330,9453,ENSG00000152904,ENST00000471812,NPT,n,,N/A,N/A
6331,9453,ENSG00000152904,ENST00000471812,NPT,c,,N/A,N/A
6332,9453,ENSG00000152904,ENST00000471812,NPT,n,,N/A,N/A
6333,9453,ENSG00000152904,ENST00000471812,NPT,c,,N/A,N/A
6334,9453,ENSG00000152904,ENST00000471812,NPT,n,,N/A,N/A
6335,501,ENSG00000164904,ENST00000637272,PT (ALTERNATIVE:1),m,Yes,Inner Mitochondrial Membrane,C (rep1)
6336,501,ENSG00000164904,ENST00000637272,PT (ALTERNATIVE:1),m,Yes,Inner Mitochondrial Membrane,C (rep1)
6337,501,ENSG00000164904,ENST00000637272,PT (ALTERNATIVE:1),m,Yes,Inner Mitochondrial Membrane,C (rep1)
6338,501,ENSG00000164904,ENST00000637272,PT (ALTERNATIVE:1),m,Yes,Inner Mitochondrial Membrane,C (rep1)
6339,501,ENSG00000164904,ENST00000637272,PT (ALTERNATIVE:1),m,Yes,Inner Mitochondrial Membrane,C (rep1)
6340,501,ENSG00000164904,ENST00000637272,PT (ALTERNATIVE:1),n,,Inner Mitochondrial Membrane,C (rep1)
6341,501,ENSG00000164904,ENST00000637272,PT (ALTERNATIVE:1),n,,Inner Mitochondrial Membrane,C (rep1)
6342,501,ENSG00000164904,ENST00000637272,PT (ALTERNATIVE:1),n,,Inner Mitochondrial Membrane,C (rep1)
6343,501,ENSG00000164904,ENST00000637272,PT (ALTERNATIVE:1),n,,Inner Mitochondrial Membrane,C (rep1)
6344,501,ENSG00000164904,ENST00000637272,PT (ALTERNATIVE:1),n,,Inner Mitochondrial Membrane,C (rep1)
6345,501,ENSG00000164904,ENST00000637272,PT (ALTERNATIVE:1),c,Yes,Inner Mitochondrial Membrane,C (rep1)
6346,501,ENSG00000164904,ENST00000637272,PT (ALTERNATIVE:1),c,Yes,Inner Mitochondrial Membrane,C (rep1)
6347,501,ENSG00000164904,ENST00000637272,PT (ALTERNATIVE:1),c,Yes,Inner Mitochondrial Membrane,C (rep1)
6348,501,ENSG00000164904,ENST00000637272,PT (ALTERNATIVE:1),c,Yes,Inner Mitochondrial Membrane,C (rep1)
6349,501,ENSG00000164904,ENST00000637272,PT (ALTERNATIVE:1),c,Yes,Inner Mitochondrial Membrane,C (rep1)
6350,501,ENSG00000164904,ENST00000637272,PT (ALTERNATIVE:1),m,Yes,Inner Mitochondrial Membrane,C (rep1)
6351,501,ENSG00000164904,ENST00000637272,PT (ALTERNATIVE:1),n,,Inner Mitochondrial Membrane,C (rep1)
6352,501,ENSG00000164904,ENST00000637272,PT (ALTERNATIVE:1),c,Yes,Inner Mitochondrial Membrane,C (rep1)
6353,501,ENSG00000164904,ENST00000637272,PT (ALTERNATIVE:1),m,Yes,Inner Mitochondrial Membrane,C (rep1)
6354,501,ENSG00000164904,ENST00000637272,PT (ALTERNATIVE:1),n,,Inner Mitochondrial Membrane,C (rep1)
6355,501,ENSG00000164904,ENST00000637272,PT (ALTERNATIVE:1),c,Yes,Inner Mitochondrial Membrane,C (rep1)
6356,410,ENSG00000100299,ENST00000453344,NPT,n,,N/A,N/A
6357,410,ENSG00000100299,ENST00000453344,NPT,n,,N/A,N/A
6358,410,ENSG00000100299,ENST00000453344,NPT,m,,N/A,N/A
6359,410,ENSG00000100299,ENST00000453344,NPT,m,,N/A,N/A
6360,410,ENSG00000100299,ENST00000453344,NPT,c,,N/A,N/A
6361,410,ENSG00000100299,ENST00000453344,NPT,c,,N/A,N/A
6362,3176,ENSG00000150540,ENST00000410115,PT (PRINCIPAL:1),c,,N/A,N/A
6363,3176,ENSG00000150540,ENST00000410115,PT (PRINCIPAL:1),n,,N/A,N/A
6364,5352,ENSG00000152952,ENST00000461497,NPT,m,,N/A,N/A
6365,5352,ENSG00000152952,ENST00000461497,NPT,c,,N/A,N/A
6366,5352,ENSG00000152952,ENST00000461497,NPT,x,,N/A,N/A
6367,5158,ENSG00000133256,ENST00000461490,NPT,c,Yes,N/A,N/A
6368,5158,ENSG00000133256,ENST00000461490,NPT,m,,N/A,N/A
6369,80347,ENSG00000068120,ENST00000590958,NPT,m,,N/A,N (rep1)
6370,80347,ENSG00000068120,ENST00000590958,NPT,n,,N/A,N (rep1)
6371,80347,ENSG00000068120,ENST00000590958,NPT,g,,N/A,N (rep1)
6372,80347,ENSG00000068120,ENST00000590958,NPT,m,,N/A,N (rep1)
6373,80347,ENSG00000068120,ENST00000590958,NPT,n,,N/A,N (rep1)
6374,80347,ENSG00000068120,ENST00000590958,NPT,g,,N/A,N (rep1)
6375,114805,ENSG00000144278,ENST00000409237,NPT,g,,N/A,L (rep2)
6376,114805,ENSG00000144278,ENST00000409237,NPT,g,,N/A,L (rep2)
6377,114805,ENSG00000144278,ENST00000409237,NPT,r,,N/A,L (rep2)
6378,114805,ENSG00000144278,ENST00000409237,NPT,r,,N/A,L (rep2)
6379,114805,ENSG00000144278,ENST00000409237,NPT,x,,N/A,L (rep2)
6380,114805,ENSG00000144278,ENST00000409237,NPT,x,,N/A,L (rep2)
6381,114805,ENSG00000144278,ENST00000409237,NPT,g,,N/A,L (rep2)
6382,114805,ENSG00000144278,ENST00000409237,NPT,r,,N/A,L (rep2)
6383,114805,ENSG00000144278,ENST00000409237,NPT,x,,N/A,L (rep2)
6384,8566,ENSG00000160209,ENST00000467908,NPT,c,,N/A,N (rep2)
6385,8566,ENSG00000160209,ENST00000467908,NPT,n,Yes,N/A,N (rep2)
6386,5631,ENSG00000147224,ENST00000372418,NPT,c,Yes,N/A,C (rep1)
6387,5631,ENSG00000147224,ENST00000372418,NPT,m,,N/A,C (rep1)
6388,5631,ENSG00000147224,ENST00000372419,NPT,c,Yes,N/A,N/A
6389,5631,ENSG00000147224,ENST00000372419,NPT,n,,N/A,N/A
6390,5151,ENSG00000073417,ENST00000339708,PT (ALTERNATIVE:2),c,,N/A,N/A
6391,5151,ENSG00000073417,ENST00000339708,PT (ALTERNATIVE:2),m,,N/A,N/A
6392,5151,ENSG00000073417,ENST00000339708,PT (ALTERNATIVE:2),n,,N/A,N/A
6393,2548,ENSG00000171298,ENST00000390015,PT (PRINCIPAL:1),l,,N/A,N/A
6394,2548,ENSG00000171298,ENST00000390015,PT (PRINCIPAL:1),g,,N/A,N/A
6395,11332,ENSG00000097021,ENST00000377842,PT (ALTERNATIVE:2),c,Yes,N/A,C (rep1)
6396,11332,ENSG00000097021,ENST00000377842,PT (ALTERNATIVE:2),n,,N/A,C (rep1)
6397,5264,ENSG00000107537,ENST00000453759,NPT,c,,N/A,N/A
6398,5264,ENSG00000107537,ENST00000453759,NPT,n,,N/A,N/A
6399,2877,ENSG00000176153,ENST00000389614,PT (PRINCIPAL:2),c,Yes,N/A,N/A
6400,2877,ENSG00000176153,ENST00000389614,PT (PRINCIPAL:2),n,,N/A,N/A
6401,2877,ENSG00000176153,ENST00000389614,PT (PRINCIPAL:2),m,,N/A,N/A
6402,427,ENSG00000104763,ENST00000636577,NPT,r,,N/A,N/A
6403,427,ENSG00000104763,ENST00000636577,NPT,x,,N/A,N/A
6404,427,ENSG00000104763,ENST00000636577,NPT,l,,N/A,N/A
6405,59272,ENSG00000130234,ENST00000252519,PT (PRINCIPAL:1),x,,N/A,N/A
6406,59272,ENSG00000130234,ENST00000252519,PT (PRINCIPAL:1),r,,N/A,N/A
